client_id,Delinquent90
75589,0.05
75590,0.0
75591,0.47
75592,0.056666666666666664
75593,0.0
75594,0.013333333333333334
75595,0.38333333333333336
75596,0.023333333333333334
75597,0.03333333333333333
75598,0.05
75599,0.01
75600,0.06666666666666667
75601,0.0
75602,0.04
75603,0.0
75604,0.10666666666666667
75605,0.02666666666666667
75606,0.03
75607,0.47333333333333333
75608,0.08666666666666667
75609,0.043333333333333335
75610,0.08666666666666667
75611,0.02666666666666667
75612,0.06333333333333334
75613,0.006666666666666667
75614,0.0033333333333333335
75615,0.01
75616,0.0033333333333333335
75617,0.8133333333333334
75618,0.09
75619,0.013333333333333334
75620,0.19333333333333333
75621,0.16333333333333333
75622,0.006666666666666667
75623,0.006666666666666667
75624,0.20333333333333334
75625,0.06666666666666667
75626,0.02666666666666667
75627,0.013333333333333334
75628,0.043333333333333335
75629,0.04
75630,0.07333333333333333
75631,0.03666666666666667
75632,0.016666666666666666
75633,0.10666666666666667
75634,0.0
75635,0.0
75636,0.06666666666666667
75637,0.06666666666666667
75638,0.02666666666666667
75639,0.17666666666666667
75640,0.016666666666666666
75641,0.02
75642,0.0
75643,0.023333333333333334
75644,0.0
75645,0.14
75646,0.006666666666666667
75647,0.02666666666666667
75648,0.14
75649,0.03333333333333333
75650,0.14333333333333334
75651,0.043333333333333335
75652,0.2
75653,0.13
75654,0.03
75655,0.08333333333333333
75656,0.16666666666666666
75657,0.013333333333333334
75658,0.49333333333333335
75659,0.06
75660,0.54
75661,0.0033333333333333335
75662,0.0
75663,0.09666666666666666
75664,0.03666666666666667
75665,0.43
75666,0.01
75667,0.016666666666666666
75668,0.02
75669,0.06333333333333334
75670,0.0033333333333333335
75671,0.023333333333333334
75672,0.04
75673,0.0033333333333333335
75674,0.0
75675,0.62
75676,0.06
75677,0.03333333333333333
75678,0.0033333333333333335
75679,0.04
75680,0.14666666666666667
75681,0.03
75682,0.13
75683,0.006666666666666667
75684,0.0
75685,0.02666666666666667
75686,0.2866666666666667
75687,0.06333333333333334
75688,0.09
75689,0.023333333333333334
75690,0.0033333333333333335
75691,0.03
75692,0.0
75693,0.08333333333333333
75694,0.08
75695,0.24666666666666667
75696,0.04666666666666667
75697,0.0033333333333333335
75698,0.36333333333333334
75699,0.03333333333333333
75700,0.016666666666666666
75701,0.0033333333333333335
75702,0.043333333333333335
75703,0.06333333333333334
75704,0.016666666666666666
75705,0.043333333333333335
75706,0.006666666666666667
75707,0.14
75708,0.0033333333333333335
75709,0.25
75710,0.19333333333333333
75711,0.18666666666666668
75712,0.11
75713,0.22
75714,0.04
75715,0.0
75716,0.0
75717,0.006666666666666667
75718,0.04
75719,0.0033333333333333335
75720,0.0
75721,0.0
75722,0.006666666666666667
75723,0.0033333333333333335
75724,0.02
75725,0.013333333333333334
75726,0.0033333333333333335
75727,0.05
75728,0.043333333333333335
75729,0.023333333333333334
75730,0.01
75731,0.03333333333333333
75732,0.006666666666666667
75733,0.0
75734,0.27
75735,0.24666666666666667
75736,0.24333333333333335
75737,0.0033333333333333335
75738,0.01
75739,0.0
75740,0.0
75741,0.0
75742,0.006666666666666667
75743,0.0
75744,0.006666666666666667
75745,0.043333333333333335
75746,0.0
75747,0.016666666666666666
75748,0.04
75749,0.0
75750,0.0033333333333333335
75751,0.02
75752,0.15
75753,0.03333333333333333
75754,0.02666666666666667
75755,0.0
75756,0.0
75757,0.07333333333333333
75758,0.0
75759,0.03
75760,0.08333333333333333
75761,0.006666666666666667
75762,0.0
75763,0.09333333333333334
75764,0.006666666666666667
75765,0.006666666666666667
75766,0.0
75767,0.23
75768,0.02666666666666667
75769,0.11666666666666667
75770,0.03
75771,0.0
75772,0.03666666666666667
75773,0.0033333333333333335
75774,0.08333333333333333
75775,0.30666666666666664
75776,0.5133333333333333
75777,0.006666666666666667
75778,0.023333333333333334
75779,0.0
75780,0.0
75781,0.28
75782,0.07666666666666666
75783,0.2733333333333333
75784,0.0033333333333333335
75785,0.24666666666666667
75786,0.02
75787,0.09
75788,0.02
75789,0.04666666666666667
75790,0.0033333333333333335
75791,0.03666666666666667
75792,0.02
75793,0.013333333333333334
75794,0.20333333333333334
75795,0.03666666666666667
75796,0.0
75797,0.006666666666666667
75798,0.06333333333333334
75799,0.0
75800,0.20333333333333334
75801,0.12666666666666668
75802,0.0
75803,0.03333333333333333
75804,0.013333333333333334
75805,0.03333333333333333
75806,0.22333333333333333
75807,0.016666666666666666
75808,0.02
75809,0.06
75810,0.52
75811,0.16666666666666666
75812,0.0
75813,0.0
75814,0.0
75815,0.09
75816,0.06
75817,0.056666666666666664
75818,0.08666666666666667
75819,0.05
75820,0.0
75821,0.0
75822,0.0033333333333333335
75823,0.043333333333333335
75824,0.06333333333333334
75825,0.07333333333333333
75826,0.0033333333333333335
75827,0.14666666666666667
75828,0.03333333333333333
75829,0.05
75830,0.06333333333333334
75831,0.06333333333333334
75832,0.023333333333333334
75833,0.0033333333333333335
75834,0.03
75835,0.016666666666666666
75836,0.013333333333333334
75837,0.006666666666666667
75838,0.0
75839,0.03666666666666667
75840,0.013333333333333334
75841,0.21333333333333335
75842,0.006666666666666667
75843,0.04
75844,0.06666666666666667
75845,0.016666666666666666
75846,0.0
75847,0.02666666666666667
75848,0.37333333333333335
75849,0.01
75850,0.0
75851,0.0
75852,0.03666666666666667
75853,0.056666666666666664
75854,0.02
75855,0.056666666666666664
75856,0.0
75857,0.38333333333333336
75858,0.21333333333333335
75859,0.43333333333333335
75860,0.05
75861,0.016666666666666666
75862,0.15
75863,0.6066666666666667
75864,0.013333333333333334
75865,0.023333333333333334
75866,0.02
75867,0.0033333333333333335
75868,0.0033333333333333335
75869,0.0033333333333333335
75870,0.13666666666666666
75871,0.05333333333333334
75872,0.26666666666666666
75873,0.03333333333333333
75874,0.01
75875,0.043333333333333335
75876,0.0033333333333333335
75877,0.02
75878,0.023333333333333334
75879,0.01
75880,0.01
75881,0.01
75882,0.0033333333333333335
75883,0.0033333333333333335
75884,0.05333333333333334
75885,0.09
75886,0.006666666666666667
75887,0.006666666666666667
75888,0.03333333333333333
75889,0.01
75890,0.043333333333333335
75891,0.12
75892,0.02
75893,0.0
75894,0.04666666666666667
75895,0.20333333333333334
75896,0.006666666666666667
75897,0.01
75898,0.02
75899,0.12
75900,0.0
75901,0.0033333333333333335
75902,0.016666666666666666
75903,0.006666666666666667
75904,0.03333333333333333
75905,0.1
75906,0.06666666666666667
75907,0.08666666666666667
75908,0.03
75909,0.0033333333333333335
75910,0.07333333333333333
75911,0.0
75912,0.016666666666666666
75913,0.0033333333333333335
75914,0.07
75915,0.0033333333333333335
75916,0.07
75917,0.023333333333333334
75918,0.006666666666666667
75919,0.4066666666666667
75920,0.11
75921,0.18333333333333332
75922,0.58
75923,0.13
75924,0.06666666666666667
75925,0.006666666666666667
75926,0.6
75927,0.06333333333333334
75928,0.0
75929,0.27666666666666667
75930,0.0
75931,0.0
75932,0.31666666666666665
75933,0.0
75934,0.02
75935,0.32666666666666666
75936,0.2733333333333333
75937,0.27666666666666667
75938,0.23333333333333334
75939,0.0033333333333333335
75940,0.17666666666666667
75941,0.01
75942,0.0
75943,0.0033333333333333335
75944,0.01
75945,0.0
75946,0.05333333333333334
75947,0.023333333333333334
75948,0.07
75949,0.13666666666666666
75950,0.013333333333333334
75951,0.03666666666666667
75952,0.0
75953,0.0033333333333333335
75954,0.12333333333333334
75955,0.03
75956,0.04
75957,0.01
75958,0.016666666666666666
75959,0.09333333333333334
75960,0.04666666666666667
75961,0.07666666666666666
75962,0.0033333333333333335
75963,0.0033333333333333335
75964,0.0
75965,0.0033333333333333335
75966,0.06
75967,0.07
75968,0.0
75969,0.14333333333333334
75970,0.006666666666666667
75971,0.07
75972,0.21666666666666667
75973,0.04
75974,0.0
75975,0.013333333333333334
75976,0.016666666666666666
75977,0.7666666666666667
75978,0.016666666666666666
75979,0.05
75980,0.4266666666666667
75981,0.023333333333333334
75982,0.0033333333333333335
75983,0.02666666666666667
75984,0.03
75985,0.0033333333333333335
75986,0.06333333333333334
75987,0.08666666666666667
75988,0.013333333333333334
75989,0.14
75990,0.09333333333333334
75991,0.013333333333333334
75992,0.08666666666666667
75993,0.0
75994,0.37
75995,0.0
75996,0.12
75997,0.016666666666666666
75998,0.013333333333333334
75999,0.056666666666666664
76000,0.013333333333333334
76001,0.0
76002,0.006666666666666667
76003,0.016666666666666666
76004,0.5333333333333333
76005,0.056666666666666664
76006,0.056666666666666664
76007,0.006666666666666667
76008,0.24666666666666667
76009,0.0
76010,0.06666666666666667
76011,0.056666666666666664
76012,0.0
76013,0.006666666666666667
76014,0.0033333333333333335
76015,0.06
76016,0.0
76017,0.11666666666666667
76018,0.03
76019,0.013333333333333334
76020,0.15
76021,0.07
76022,0.0033333333333333335
76023,0.0
76024,0.0033333333333333335
76025,0.023333333333333334
76026,0.013333333333333334
76027,0.0033333333333333335
76028,0.02
76029,0.01
76030,0.36333333333333334
76031,0.67
76032,0.02666666666666667
76033,0.01
76034,0.023333333333333334
76035,0.03666666666666667
76036,0.016666666666666666
76037,0.013333333333333334
76038,0.03666666666666667
76039,0.0
76040,0.08333333333333333
76041,0.05
76042,0.02666666666666667
76043,0.0
76044,0.22
76045,0.01
76046,0.32666666666666666
76047,0.09
76048,0.4533333333333333
76049,0.02666666666666667
76050,0.10666666666666667
76051,0.13666666666666666
76052,0.0
76053,0.013333333333333334
76054,0.006666666666666667
76055,0.0
76056,0.02
76057,0.023333333333333334
76058,0.006666666666666667
76059,0.0
76060,0.04666666666666667
76061,0.0
76062,0.04
76063,0.043333333333333335
76064,0.19333333333333333
76065,0.03
76066,0.08
76067,0.14666666666666667
76068,0.01
76069,0.0033333333333333335
76070,0.26666666666666666
76071,0.0
76072,0.013333333333333334
76073,0.056666666666666664
76074,0.44
76075,0.14333333333333334
76076,0.02666666666666667
76077,0.0033333333333333335
76078,0.08333333333333333
76079,0.013333333333333334
76080,0.05333333333333334
76081,0.006666666666666667
76082,0.013333333333333334
76083,0.006666666666666667
76084,0.05
76085,0.0
76086,0.03666666666666667
76087,0.27
76088,0.2966666666666667
76089,0.01
76090,0.01
76091,0.016666666666666666
76092,0.0033333333333333335
76093,0.05
76094,0.0
76095,0.0033333333333333335
76096,0.016666666666666666
76097,0.05333333333333334
76098,0.0033333333333333335
76099,0.03666666666666667
76100,0.0033333333333333335
76101,0.016666666666666666
76102,0.02
76103,0.24666666666666667
76104,0.13
76105,0.5766666666666667
76106,0.09
76107,0.09666666666666666
76108,0.01
76109,0.21
76110,0.26
76111,0.02666666666666667
76112,0.0033333333333333335
76113,0.0
76114,0.0033333333333333335
76115,0.03
76116,0.12333333333333334
76117,0.10333333333333333
76118,0.02666666666666667
76119,0.11666666666666667
76120,0.0
76121,0.02666666666666667
76122,0.0033333333333333335
76123,0.0
76124,0.016666666666666666
76125,0.0
76126,0.14666666666666667
76127,0.23333333333333334
76128,0.043333333333333335
76129,0.01
76130,0.0
76131,0.04666666666666667
76132,0.10666666666666667
76133,0.07666666666666666
76134,0.05
76135,0.5366666666666666
76136,0.5466666666666666
76137,0.006666666666666667
76138,0.0033333333333333335
76139,0.04666666666666667
76140,0.11333333333333333
76141,0.08
76142,0.016666666666666666
76143,0.37
76144,0.043333333333333335
76145,0.01
76146,0.04
76147,0.0033333333333333335
76148,0.0
76149,0.0
76150,0.3333333333333333
76151,0.0
76152,0.0
76153,0.18
76154,0.02666666666666667
76155,0.12666666666666668
76156,0.08666666666666667
76157,0.023333333333333334
76158,0.01
76159,0.01
76160,0.2633333333333333
76161,0.01
76162,0.27666666666666667
76163,0.0
76164,0.03
76165,0.016666666666666666
76166,0.29
76167,0.0033333333333333335
76168,0.35333333333333333
76169,0.023333333333333334
76170,0.0
76171,0.09333333333333334
76172,0.08333333333333333
76173,0.023333333333333334
76174,0.01
76175,0.016666666666666666
76176,0.023333333333333334
76177,0.0033333333333333335
76178,0.21
76179,0.023333333333333334
76180,0.023333333333333334
76181,0.11333333333333333
76182,0.2633333333333333
76183,0.0
76184,0.02
76185,0.056666666666666664
76186,0.44666666666666666
76187,0.01
76188,0.01
76189,0.2733333333333333
76190,0.03
76191,0.03
76192,0.0033333333333333335
76193,0.0033333333333333335
76194,0.1
76195,0.08666666666666667
76196,0.5066666666666667
76197,0.023333333333333334
76198,0.006666666666666667
76199,0.006666666666666667
76200,0.0033333333333333335
76201,0.02
76202,0.3
76203,0.006666666666666667
76204,0.006666666666666667
76205,0.13333333333333333
76206,0.09333333333333334
76207,0.03666666666666667
76208,0.03666666666666667
76209,0.013333333333333334
76210,0.0
76211,0.013333333333333334
76212,0.03
76213,0.4166666666666667
76214,0.19666666666666666
76215,0.01
76216,0.03
76217,0.05
76218,0.03666666666666667
76219,0.0
76220,0.0
76221,0.0
76222,0.05
76223,0.07
76224,0.0033333333333333335
76225,0.006666666666666667
76226,0.0033333333333333335
76227,0.0
76228,0.006666666666666667
76229,0.023333333333333334
76230,0.02
76231,0.0033333333333333335
76232,0.22666666666666666
76233,0.013333333333333334
76234,0.006666666666666667
76235,0.0033333333333333335
76236,0.04
76237,0.013333333333333334
76238,0.02666666666666667
76239,0.043333333333333335
76240,0.023333333333333334
76241,0.03
76242,0.06
76243,0.016666666666666666
76244,0.03
76245,0.18
76246,0.0033333333333333335
76247,0.20666666666666667
76248,0.05
76249,0.1
76250,0.34
76251,0.0
76252,0.0
76253,0.04666666666666667
76254,0.01
76255,0.04
76256,0.0
76257,0.09
76258,0.06
76259,0.26666666666666666
76260,0.08
76261,0.0033333333333333335
76262,0.006666666666666667
76263,0.12333333333333334
76264,0.006666666666666667
76265,0.03333333333333333
76266,0.006666666666666667
76267,0.016666666666666666
76268,0.013333333333333334
76269,0.013333333333333334
76270,0.02
76271,0.10333333333333333
76272,0.01
76273,0.023333333333333334
76274,0.0
76275,0.043333333333333335
76276,0.07666666666666666
76277,0.02
76278,0.0033333333333333335
76279,0.06
76280,0.05
76281,0.02
76282,0.006666666666666667
76283,0.0
76284,0.0
76285,0.06
76286,0.016666666666666666
76287,0.09666666666666666
76288,0.0033333333333333335
76289,0.03333333333333333
76290,0.0033333333333333335
76291,0.44666666666666666
76292,0.02
76293,0.04666666666666667
76294,0.15
76295,0.0033333333333333335
76296,0.016666666666666666
76297,0.01
76298,0.006666666666666667
76299,0.0033333333333333335
76300,0.0
76301,0.013333333333333334
76302,0.04666666666666667
76303,0.0
76304,0.02666666666666667
76305,0.006666666666666667
76306,0.016666666666666666
76307,0.04
76308,0.22
76309,0.03
76310,0.013333333333333334
76311,0.14
76312,0.0033333333333333335
76313,0.05333333333333334
76314,0.04
76315,0.0
76316,0.09666666666666666
76317,0.0
76318,0.023333333333333334
76319,0.04
76320,0.023333333333333334
76321,0.0
76322,0.0033333333333333335
76323,0.03666666666666667
76324,0.016666666666666666
76325,0.0
76326,0.0
76327,0.01
76328,0.03666666666666667
76329,0.07666666666666666
76330,0.13
76331,0.08666666666666667
76332,0.01
76333,0.03666666666666667
76334,0.006666666666666667
76335,0.21
76336,0.0033333333333333335
76337,0.02
76338,0.01
76339,0.1
76340,0.21
76341,0.02666666666666667
76342,0.07
76343,0.016666666666666666
76344,0.006666666666666667
76345,0.013333333333333334
76346,0.02666666666666667
76347,0.0
76348,0.0
76349,0.04
76350,0.32666666666666666
76351,0.3466666666666667
76352,0.03
76353,0.17
76354,0.0033333333333333335
76355,0.08
76356,0.0
76357,0.04
76358,0.0
76359,0.04
76360,0.056666666666666664
76361,0.11333333333333333
76362,0.09666666666666666
76363,0.0
76364,0.13666666666666666
76365,0.10333333333333333
76366,0.0
76367,0.15
76368,0.05
76369,0.25333333333333335
76370,0.19
76371,0.01
76372,0.0
76373,0.0033333333333333335
76374,0.2866666666666667
76375,0.0033333333333333335
76376,0.013333333333333334
76377,0.08
76378,0.006666666666666667
76379,0.006666666666666667
76380,0.19
76381,0.0
76382,0.04666666666666667
76383,0.016666666666666666
76384,0.023333333333333334
76385,0.07666666666666666
76386,0.0
